iter	Passed	Remaining
4779	41821	45671
4780	41829	45661
4781	41838	45652
4782	41846	45644
4783	41856	45635
4784	41864	45626
4785	41873	45618
4786	41883	45610
4787	41892	45601
4788	41901	45593
4789	41910	45585
4790	41919	45576
4791	41927	45567
4792	41936	45558
4793	41944	45549
4794	41952	45539
4795	41961	45531
4796	41970	45522
4797	41978	45513
4798	41986	45503
4799	41994	45494
4800	42003	45485
4801	42012	45476
4802	42020	45467
4803	42028	45458
4804	42037	45449
4805	42045	45440
4806	42054	45431
4807	42061	45421
4808	42070	45412
4809	42079	45404
4810	42089	45396
4811	42098	45387
4812	42107	45379
4813	42115	45369
4814	42124	45361
4815	42132	45352
4816	42140	45342
4817	42148	45332
4818	42157	45324
4819	42166	45316
4820	42174	45306
4821	42183	45297
4822	42191	45288
4823	42200	45280
4824	42208	45269
4825	42217	45261
4826	42225	45252
4827	42233	45242
4828	42242	45234
4829	42251	45225
4830	42260	45217
4831	42269	45208
4832	42278	45200
4833	42286	45190
4834	42294	45180
4835	42303	45172
4836	42311	45162
4837	42321	45155
4838	42329	45146
4839	42339	45138
4840	42347	45129
4841	42356	45121
4842	42365	45111
4843	42374	45103
4844	42382	45094
4845	42391	45085
4846	42400	45076
4847	42408	45067
4848	42416	45058
4849	42426	45051
4850	42435	45042
4851	42444	45034
4852	42452	45024
4853	42460	45014
4854	42468	45004
4855	42476	44995
4856	42484	44986
4857	42493	44977
4858	42501	44967
4859	42511	44960
4860	42519	44951
4861	42528	44942
4862	42536	44933
4863	42545	44924
4864	42553	44915
4865	42563	44907
4866	42572	44899
4867	42580	44889
4868	42589	44881
4869	42597	44871
4870	42607	44863
4871	42615	44854
4872	42623	44845
4873	42631	44835
4874	42639	44825
4875	42647	44816
4876	42656	44808
4877	42664	44798
4878	42673	44790
4879	42683	44782
4880	42691	44773
4881	42699	44763
4882	42707	44754
4883	42716	44745
4884	42725	44737
4885	42734	44728
4886	42743	44719
4887	42751	44711
4888	42760	44702
4889	42768	44692
4890	42776	44683
4891	42784	44673
4892	42792	44664
4893	42801	44655
4894	42810	44646
4895	42818	44638
4896	42827	44629
4897	42837	44622
4898	42845	44612
4899	42855	44604
4900	42864	44596
4901	42874	44588
4902	42883	44580
4903	42891	44570
4904	42900	44561
4905	42909	44554
4906	42919	44546
4907	42928	44538
4908	42937	44529
4909	42945	44520
4910	42955	44512
4911	42963	44503
4912	42972	44494
4913	42982	44486
4914	42992	44479
4915	43001	44471
4916	43010	44463
4917	43020	44454
4918	43028	44445
4919	43036	44436
4920	43045	44427
4921	43053	44417
4922	43063	44410
4923	43071	44400
4924	43081	44393
4925	43089	44384
4926	43099	44376
4927	43108	44367
4928	43116	44359
4929	43124	44349
4930	43133	44340
4931	43142	44331
4932	43150	44322
4933	43159	44314
4934	43167	44304
4935	43176	44296
4936	43184	44286
4937	43192	44277
4938	43202	44269
4939	43212	44261
4940	43220	44252
4941	43228	44243
4942	43237	44235
4943	43247	44226
4944	43256	44218
4945	43263	44208
4946	43272	44199
4947	43281	44190
4948	43290	44182
4949	43300	44175
4950	43309	44166
4951	43318	44157
4952	43327	44149
4953	43335	44140
4954	43344	44131
4955	43352	44122
4956	43361	44113
4957	43369	44104
4958	43379	44096
4959	43388	44088
4960	43396	44079
4961	43404	44069
4962	43412	44059
4963	43420	44050
4964	43428	44040
4965	43437	44032
4966	43446	44024
4967	43456	44016
4968	43465	44007
4969	43473	43998
4970	43482	43989
4971	43490	43980
4972	43499	43971
4973	43507	43962
4974	43517	43954
4975	43526	43945
4976	43534	43937
4977	43544	43929
4978	43552	43920
4979	43561	43911
4980	43571	43903
4981	43580	43895
4982	43589	43886
4983	43597	43877
4984	43606	43869
4985	43615	43860
4986	43623	43850
4987	43632	43842
4988	43640	43832
4989	43648	43823
4990	43656	43814
4991	43665	43805
4992	43673	43796
4993	43681	43786
4994	43689	43776
4995	43698	43768
4996	43708	43760
4997	43717	43752
4998	43725	43742
4999	43733	43733
5000	43743	43725
5001	43752	43717
5002	43760	43707
5003	43768	43698
5004	43777	43689
5005	43785	43680
5006	43794	43672
5007	43803	43663
5008	43812	43654
5009	43821	43646
5010	43830	43637
5011	43838	43628
5012	43848	43620
5013	43856	43611
5014	43865	43602
5015	43873	43593
5016	43882	43585
5017	43893	43578
5018	43902	43569
5019	43911	43561
5020	43919	43552
5021	43928	43543
5022	43937	43535
5023	43945	43525
5024	43953	43516
5025	43962	43507
5026	43970	43498
5027	43978	43488
5028	43987	43479
5029	43995	43470
5030	44003	43461
5031	44013	43453
5032	44022	43445
5033	44030	43435
5034	44039	43427
5035	44047	43418
5036	44056	43409
5037	44064	43399
5038	44073	43391
5039	44082	43382
5040	44091	43374
5041	44100	43366
5042	44110	43357
5043	44118	43348
5044	44128	43341
5045	44137	43332
5046	44144	43322
5047	44153	43313
5048	44162	43305
5049	44172	43297
5050	44180	43288
5051	44188	43278
5052	44196	43269
5053	44205	43261
5054	44215	43252
5055	44224	43244
5056	44233	43236
5057	44241	43226
5058	44250	43218
5059	44260	43211
5060	44268	43201
5061	44277	43192
5062	44286	43184
5063	44295	43175
5064	44304	43166
5065	44313	43159
5066	44323	43151
5067	44332	43142
5068	44340	43133
5069	44349	43125
5070	44359	43117
5071	44368	43108
5072	44377	43099
5073	44387	43092
5074	44395	43083
5075	44404	43074
5076	44412	43065
5077	44420	43055
5078	44429	43047
5079	44437	43038
5080	44445	43028
5081	44454	43019
5082	44462	43010
5083	44470	43001
5084	44478	42991
5085	44486	42982
5086	44494	42972
5087	44502	42962
5088	44511	42954
5089	44519	42944
5090	44528	42937
5091	44538	42929
5092	44548	42921
5093	44557	42913
5094	44567	42905
5095	44575	42896
5096	44584	42887
5097	44592	42877
5098	44600	42868
5099	44609	42860
5100	44618	42851
5101	44627	42843
5102	44636	42834
5103	44645	42826
5104	44653	42816
5105	44662	42808
5106	44670	42798
5107	44678	42789
5108	44688	42781
5109	44697	42773
5110	44706	42764
5111	44714	42755
5112	44723	42746
5113	44731	42736
5114	44739	42728
5115	44749	42720
5116	44758	42711
5117	44768	42703
5118	44777	42695
5119	44785	42686
5120	44794	42677
5121	44804	42670
5122	44813	42661
5123	44823	42653
5124	44831	42644
5125	44841	42637
5126	44849	42627
5127	44858	42619
5128	44867	42610
5129	44875	42600
5130	44883	42591
5131	44892	42583
5132	44901	42574
5133	44910	42566
5134	44919	42557
5135	44928	42548
5136	44936	42539
5137	44944	42530
5138	44953	42521
5139	44962	42513
5140	44971	42504
5141	44979	42495
5142	44989	42487
5143	44998	42478
5144	45006	42469
5145	45016	42461
5146	45025	42453
5147	45034	42445
5148	45042	42435
5149	45050	42426
5150	45059	42417
5151	45067	42408
5152	45075	42398
5153	45084	42390
5154	45093	42382
5155	45101	42372
5156	45110	42363
5157	45118	42354
5158	45127	42345
5159	45136	42337
5160	45145	42329
5161	45154	42320
5162	45162	42311
5163	45171	42302
5164	45180	42293
5165	45190	42285
5166	45198	42276
5167	45208	42269
5168	45216	42259
5169	45227	42252
5170	45237	42245
5171	45245	42235
5172	45253	42226
5173	45261	42217
5174	45268	42207
5175	45277	42197
5176	45285	42188
5177	45293	42179
5178	45301	42170
5179	45310	42161
5180	45319	42152
5181	45328	42144
5182	45336	42135
5183	45345	42126
5184	45352	42116
5185	45361	42108
5186	45370	42099
5187	45379	42090
5188	45388	42081
5189	45396	42072
5190	45405	42064
5191	45413	42054
5192	45422	42046
5193	45430	42036
5194	45438	42027
5195	45447	42018
5196	45455	42009
5197	45463	42000
5198	45472	41991
5199	45480	41981
5200	45489	41973
5201	45498	41965
5202	45508	41956
5203	45516	41948
5204	45525	41939
5205	45534	41930
5206	45542	41921
5207	45551	41912
5208	45560	41904
5209	45568	41895
5210	45576	41885
5211	45584	41876
5212	45594	41868
5213	45603	41860
5214	45612	41851
5215	45620	41842
5216	45629	41833
5217	45639	41825
5218	45647	41816
5219	45655	41807
5220	45663	41797
5221	45672	41789
5222	45682	41781
5223	45692	41773
5224	45700	41764
5225	45708	41755
5226	45717	41746
5227	45727	41738
5228	45735	41729
5229	45744	41721
5230	45753	41712
5231	45762	41703
5232	45769	41693
5233	45778	41685
5234	45787	41676
5235	45796	41668
5236	45806	41660
5237	45814	41650
5238	45822	41641
5239	45829	41631
5240	45838	41622
5241	45847	41614
5242	45855	41605
5243	45864	41595
5244	45873	41587
5245	45881	41578
5246	45891	41571
5247	45900	41562
5248	45909	41553
5249	45917	41544
5250	45926	41535
5251	45934	41526
5252	45943	41517
5253	45952	41509
5254	45960	41500
5255	45970	41492
5256	45978	41482
5257	45986	41473
5258	45994	41464
5259	46004	41456
5260	46011	41446
5261	46020	41437
5262	46029	41428
5263	46038	41420
5264	46047	41411
5265	46057	41404
5266	46065	41395
5267	46073	41385
5268	46083	41378
5269	46092	41369
5270	46101	41361
5271	46110	41352
5272	46118	41343
5273	46128	41335
5274	46135	41325
5275	46143	41316
5276	46152	41307
5277	46160	41298
5278	46169	41289
5279	46178	41281
5280	46188	41273
5281	46196	41264
5282	46206	41255
5283	46214	41247
5284	46223	41238
5285	46232	41230
5286	46241	41221
5287	46250	41212
5288	46259	41203
5289	46268	41195
5290	46277	41187
5291	46286	41178
5292	46295	41169
5293	46303	41160
5294	46311	41151
5295	46320	41142
5296	46328	41133
5297	46337	41124
5298	46345	41115
5299	46354	41106
5300	46362	41097
5301	46370	41088
5302	46378	41078
5303	46387	41069
5304	46396	41061
5305	46405	41052
5306	46414	41044
5307	46423	41035
5308	46432	41027
5309	46440	41018
5310	46448	41008
5311	46456	40999
5312	46465	40990
5313	46472	40980
5314	46481	40972
5315	46490	40963
5316	46499	40955
5317	46509	40947
5318	46517	40937
5319	46526	40929
5320	46534	40919
5321	46543	40911
5322	46551	40902
5323	46560	40893
5324	46569	40884
5325	46578	40876
5326	46587	40867
5327	46595	40858
5328	46605	40850
5329	46612	40840
5330	46622	40833
5331	46631	40824
5332	46640	40816
5333	46648	40806
5334	46656	40797
5335	46665	40788
5336	46674	40779
5337	46683	40771
5338	46692	40762
5339	46700	40753
5340	46709	40745
5341	46717	40735
5342	46725	40726
5343	46734	40717
5344	46741	40707
5345	46750	40699
5346	46758	40689
5347	46766	40680
5348	46776	40672
5349	46785	40663
5350	46794	40655
5351	46802	40646
5352	46811	40638
5353	46819	40628
5354	46828	40619
5355	46837	40611
5356	46846	40602
5357	46854	40593
5358	46862	40584
5359	46872	40576
5360	46881	40567
5361	46889	40558
5362	46898	40549
5363	46908	40541
5364	46916	40532
5365	46925	40524
5366	46933	40515
5367	46942	40506
5368	46951	40497
5369	46960	40489
5370	46969	40481
5371	46978	40471
5372	46987	40463
5373	46995	40454
5374	47003	40445
5375	47012	40436
5376	47020	40427
5377	47029	40418
5378	47038	40409
5379	47048	40402
5380	47056	40392
5381	47064	40383
5382	47073	40374
5383	47082	40366
5384	47091	40358
5385	47099	40348
5386	47107	40339
5387	47115	40330
5388	47125	40321
5389	47134	40313
5390	47143	40304
5391	47152	40296
5392	47161	40287
5393	47168	40278
5394	47177	40268
5395	47186	40260
5396	47194	40251
5397	47203	40242
5398	47213	40234
5399	47221	40226
5400	47231	40217
5401	47239	40208
5402	47247	40199
5403	47256	40191
5404	47266	40182
5405	47275	40174
5406	47284	40166
5407	47293	40157
5408	47301	40148
5409	47311	40140
5410	47319	40131
5411	47329	40123
5412	47338	40114
5413	47347	40105
5414	47355	40097
5415	47364	40088
5416	47373	40079
5417	47382	40070
5418	47391	40062
5419	47399	40053
5420	47407	40044
5421	47417	40036
5422	47427	40028
5423	47435	40019
5424	47444	40011
5425	47454	40002
5426	47462	39994
5427	47471	39984
5428	47480	39976
5429	47488	39967
5430	47498	39959
5431	47506	39950
5432	47514	39941
5433	47523	39931
5434	47532	39923
5435	47539	39913
5436	47548	39905
5437	47556	39895
5438	47566	39888
5439	47575	39879
5440	47585	39872
5441	47593	39862
5442	47602	39854
5443	47612	39845
5444	47619	39836
5445	47628	39827
5446	47638	39819
5447	47647	39810
5448	47656	39802
5449	47665	39793
5450	47674	39785
5451	47682	39775
5452	47690	39766
5453	47700	39758
5454	47708	39750
5455	47717	39740
5456	47725	39732
5457	47734	39723
5458	47744	39715
5459	47752	39706
5460	47760	39696
5461	47769	39688
5462	47778	39679
5463	47786	39670
5464	47795	39661
5465	47804	39653
5466	47812	39643
5467	47820	39634
5468	47831	39627
5469	47840	39618
5470	47849	39610
5471	47858	39601
5472	47866	39592
5473	47875	39584
5474	47884	39575
5475	47892	39566
5476	47900	39557
5477	47909	39548
5478	47917	39539
5479	47927	39531
5480	47936	39522
5481	47944	39513
5482	47955	39506
5483	47963	39497
5484	47972	39488
5485	47980	39479
5486	47989	39470
5487	47999	39463
5488	48008	39454
5489	48016	39445
5490	48025	39436
5491	48035	39428
5492	48043	39419
5493	48052	39410
5494	48061	39402
5495	48070	39394
5496	48080	39386
5497	48088	39376
5498	48098	39369
5499	48107	39360
5500	48114	39350
5501	48124	39342
5502	48132	39333
5503	48140	39324
5504	48148	39314
5505	48158	39306
5506	48167	39298
5507	48176	39290
5508	48185	39281
5509	48194	39272
5510	48202	39263
5511	48211	39254
5512	48220	39246
5513	48228	39237
5514	48236	39227
5515	48244	39218
5516	48254	39210
5517	48263	39201
5518	48270	39191
5519	48280	39183
5520	48290	39176
5521	48299	39167
5522	48307	39158
5523	48317	39150
5524	48325	39141
5525	48334	39133
5526	48343	39124
5527	48351	39115
5528	48360	39106
5529	48369	39097
5530	48377	39088
5531	48386	39080
5532	48395	39071
5533	48404	39062
5534	48413	39054
5535	48422	39045
5536	48431	39037
5537	48441	39029
5538	48449	39020
5539	48458	39012
5540	48468	39003
5541	48477	38995
5542	48486	38986
5543	48494	38977
5544	48503	38968
5545	48511	38959
5546	48520	38951
5547	48529	38942
5548	48537	38933
5549	48545	38923
5550	48553	38914
5551	48561	38905
5552	48570	38896
5553	48578	38887
5554	48588	38879
5555	48596	38870
5556	48605	38861
5557	48613	38852
5558	48621	38842
5559	48630	38834
5560	48639	38826
5561	48647	38816
5562	48656	38808
5563	48665	38799
5564	48674	38791
5565	48684	38782
5566	48692	38773
5567	48701	38764
5568	48709	38755
5569	48716	38746
5570	48725	38737
5571	48734	38728
5572	48743	38720
5573	48751	38711
5574	48760	38702
5575	48768	38693
5576	48776	38683
5577	48786	38675
5578	48795	38667
5579	48804	38658
5580	48813	38650
5581	48822	38641
5582	48831	38633
5583	48840	38624
5584	48848	38615
5585	48857	38606
5586	48865	38597
5587	48876	38590
5588	48885	38581
5589	48893	38572
5590	48903	38564
5591	48912	38556
5592	48920	38547
5593	48929	38538
5594	48937	38528
5595	48946	38520
5596	48955	38511
5597	48963	38502
5598	48972	38493
5599	48981	38485
5600	48988	38475
5601	48996	38466
5602	49005	38457
5603	49014	38448
5604	49022	38439
5605	49032	38431
5606	49042	38423
5607	49050	38414
5608	49060	38406
5609	49069	38398
5610	49077	38389
5611	49086	38380
5612	49094	38371
5613	49103	38362
5614	49112	38353
5615	49119	38344
5616	49128	38335
5617	49137	38327
5618	49145	38317
5619	49153	38307
5620	49162	38299
5621	49171	38291
5622	49179	38282
5623	49188	38273
5624	49197	38264
5625	49205	38255
5626	49214	38246
5627	49224	38238
5628	49233	38230
5629	49241	38221
5630	49249	38211
5631	49257	38202
5632	49266	38193
5633	49274	38184
5634	49282	38175
5635	49290	38165
5636	49299	38157
5637	49307	38148
5638	49317	38140
5639	49325	38131
5640	49334	38122
5641	49342	38113
5642	49350	38104
5643	49359	38095
5644	49368	38086
5645	49377	38078
5646	49386	38069
5647	49394	38060
5648	49402	38051
5649	49410	38041
5650	49418	38032
5651	49427	38023
5652	49437	38015
5653	49445	38006
5654	49454	37998
5655	49462	37989
5656	49471	37980
5657	49479	37970
5658	49488	37962
5659	49495	37952
5660	49504	37943
5661	49513	37935
5662	49521	37926
5663	49529	37916
5664	49537	37907
5665	49546	37898
5666	49555	37890
5667	49564	37881
5668	49573	37872
5669	49581	37863
5670	49590	37855
5671	49598	37846
5672	49607	37837
5673	49615	37828
5674	49623	37819
5675	49633	37810
5676	49641	37801
5677	49650	37793
5678	49658	37783
5679	49668	37776
5680	49677	37767
5681	49685	37758
5682	49693	37749
5683	49702	37740
5684	49711	37731
5685	49719	37722
5686	49728	37713
5687	49736	37704
5688	49744	37695
5689	49752	37685
5690	49760	37676
5691	49769	37668
5692	49777	37659
5693	49787	37650
5694	49795	37642
5695	49804	37633
5696	49813	37624
5697	49822	37615
5698	49830	37607
5699	49839	37597
5700	49847	37588
5701	49855	37579
5702	49864	37571
5703	49873	37562
5704	49882	37553
5705	49890	37544
5706	49898	37535
5707	49906	37526
5708	49914	37516
5709	49924	37508
5710	49933	37500
5711	49942	37492
5712	49951	37483
5713	49959	37473
5714	49967	37464
5715	49975	37455
5716	49984	37446
5717	49991	37437
5718	50000	37428
5719	50008	37418
5720	50018	37411
5721	50028	37403
5722	50037	37394
5723	50045	37385
5724	50053	37376
5725	50063	37368
5726	50073	37360
5727	50082	37351
5728	50091	37343
5729	50099	37334
5730	50109	37326
5731	50118	37318
5732	50128	37309
5733	50135	37300
5734	50143	37290
5735	50152	37281
5736	50160	37272
5737	50169	37263
5738	50177	37255
5739	50186	37246
5740	50194	37237
5741	50203	37228
5742	50212	37219
5743	50221	37211
5744	50230	37202
5745	50240	37195
5746	50249	37186
5747	50258	37178
5748	50267	37169
5749	50275	37160
5750	50284	37151
5751	50292	37142
5752	50301	37133
5753	50311	37125
5754	50318	37116
5755	50327	37107
5756	50336	37099
5757	50345	37090
5758	50355	37082
5759	50363	37073
5760	50372	37064
5761	50380	37055
5762	50388	37045
5763	50397	37037
5764	50405	37028
5765	50413	37019
5766	50423	37011
5767	50431	37001
5768	50442	36994
5769	50451	36986
5770	50459	36976
5771	50469	36968
5772	50477	36959
5773	50485	36950
5774	50495	36942
5775	50502	36932
5776	50510	36923
5777	50519	36914
5778	50526	36904
5779	50536	36896
5780	50544	36887
5781	50553	36878
5782	50561	36869
5783	50569	36860
5784	50578	36851
5785	50586	36842
5786	50594	36833
5787	50605	36826
5788	50613	36816
5789	50621	36807
5790	50629	36798
5791	50638	36789
5792	50646	36780
5793	50655	36771
5794	50663	36762
5795	50671	36753
5796	50679	36744
5797	50688	36735
5798	50697	36726
5799	50705	36717
5800	50714	36708
5801	50722	36700
5802	50730	36690
5803	50740	36682
5804	50748	36673
5805	50757	36664
5806	50766	36656
5807	50774	36646
5808	50782	36637
5809	50792	36629
5810	50800	36620
5811	50809	36611
5812	50817	36602
5813	50824	36593
5814	50834	36584
5815	50843	36576
5816	50852	36568
5817	50863	36560
5818	50871	36551
5819	50879	36542
5820	50888	36534
5821	50898	36525
5822	50907	36517
5823	50917	36509
5824	50927	36501
5825	50936	36493
5826	50945	36484
5827	50954	36475
5828	50963	36467
5829	50973	36459
5830	50981	36450
5831	50990	36441
5832	50998	36432
5833	51006	36423
5834	51015	36414
5835	51025	36406
5836	51033	36397
5837	51041	36388
5838	51051	36380
5839	51061	36372
5840	51069	36363
5841	51078	36354
5842	51086	36345
5843	51095	36336
5844	51103	36327
5845	51111	36318
5846	51119	36309
5847	51129	36301
5848	51138	36292
5849	51146	36283
5850	51155	36274
5851	51163	36265
5852	51172	36256
5853	51180	36247
5854	51189	36239
5855	51197	36229
5856	51205	36220
5857	51213	36211
5858	51221	36201
5859	51230	36193
5860	51239	36185
5861	51248	36176
5862	51257	36167
5863	51266	36159
5864	51275	36150
5865	51283	36141
5866	51291	36132
5867	51299	36123
5868	51307	36113
5869	51316	36105
5870	51325	36096
5871	51334	36087
5872	51343	36079
5873	51352	36070
5874	51360	36061
5875	51369	36052
5876	51377	36044
5877	51386	36035
5878	51394	36026
5879	51402	36016
5880	51412	36008
5881	51421	35999
5882	51429	35990
5883	51438	35982
5884	51448	35974
5885	51457	35965
5886	51466	35957
5887	51475	35948
5888	51484	35940
5889	51493	35931
5890	51502	35923
5891	51510	35914
5892	51520	35906
5893	51529	35897
5894	51538	35888
5895	51546	35879
5896	51555	35870
5897	51563	35862
5898	51572	35853
5899	51582	35845
5900	51590	35836
5901	51599	35827
5902	51609	35819
5903	51617	35810
5904	51626	35801
5905	51636	35793
5906	51644	35785
5907	51653	35776
5908	51661	35767
5909	51670	35758
5910	51679	35749
5911	51687	35740
5912	51695	35731
5913	51704	35722
5914	51713	35713
5915	51720	35704
5916	51728	35695
5917	51737	35686
5918	51746	35677
5919	51755	35669
5920	51763	35660
5921	51772	35651
5922	51781	35642
5923	51789	35633
5924	51796	35624
5925	51805	35615
5926	51813	35606
5927	51822	35597
5928	51830	35588
5929	51839	35579
5930	51848	35570
5931	51856	35561
5932	51864	35552
5933	51872	35543
5934	51881	35534
5935	51889	35525
5936	51897	35516
5937	51907	35508
5938	51916	35499
5939	51925	35491
5940	51934	35482
5941	51943	35474
5942	51952	35465
5943	51962	35457
5944	51970	35448
5945	51978	35439
5946	51987	35430
5947	51997	35422
5948	52005	35413
5949	52014	35404
5950	52023	35396
5951	52033	35388
5952	52042	35379
5953	52052	35371
5954	52060	35362
5955	52070	35354
5956	52079	35346
5957	52087	35336
5958	52095	35327
5959	52105	35319
5960	52113	35310
5961	52122	35301
5962	52130	35292
5963	52139	35284
5964	52147	35275
5965	52156	35266
5966	52165	35257
5967	52173	35248
5968	52182	35240
5969	52190	35231
5970	52199	35221
5971	52207	35212
5972	52215	35203
5973	52223	35194
5974	52233	35186
5975	52242	35177
5976	52250	35168
5977	52260	35160
5978	52269	35152
5979	52278	35143
5980	52288	35135
5981	52295	35126
5982	52303	35116
5983	52311	35107
5984	52321	35099
5985	52329	35090
5986	52338	35081
5987	52346	35072
5988	52355	35063
5989	52364	35055
5990	52373	35046
5991	52381	35037
5992	52390	35028
5993	52399	35020
5994	52407	35011
5995	52416	35002
5996	52424	34993
5997	52433	34985
5998	52441	34975
5999	52449	34966
6000	52459	34958
6001	52468	34949
6002	52476	34940
6003	52485	34931
6004	52494	34923
6005	52503	34915
6006	52511	34905
6007	52520	34896
6008	52528	34887
6009	52538	34879
6010	52547	34871
6011	52555	34862
6012	52564	34853
6013	52573	34845
6014	52582	34836
6015	52590	34826
6016	52599	34818
6017	52608	34809
6018	52617	34801
6019	52625	34792
6020	52634	34783
6021	52642	34774
6022	52650	34765
6023	52661	34757
6024	52670	34749
6025	52678	34740
6026	52686	34731
6027	52695	34722
6028	52702	34712
6029	52710	34703
6030	52719	34694
6031	52728	34686
6032	52737	34677
6033	52746	34668
6034	52754	34659
6035	52763	34651
6036	52771	34641
6037	52779	34632
6038	52787	34623
6039	52796	34614
6040	52805	34606
6041	52813	34597
6042	52822	34588
6043	52832	34580
6044	52842	34572
6045	52850	34563
6046	52859	34554
6047	52868	34546
6048	52876	34537
6049	52884	34528
6050	52893	34519
6051	52901	34510
6052	52909	34500
6053	52918	34492
6054	52927	34483
6055	52936	34475
6056	52944	34465
6057	52952	34456
6058	52961	34447
6059	52968	34438
6060	52978	34430
6061	52986	34421
6062	52995	34412
6063	53003	34403
6064	53013	34395
6065	53022	34386
6066	53030	34377
6067	53038	34368
6068	53047	34360
6069	53055	34350
6070	53063	34341
6071	53072	34333
6072	53080	34323
6073	53088	34314
6074	53096	34305
6075	53105	34296
6076	53114	34287
6077	53121	34278
6078	53130	34269
6079	53139	34260
6080	53148	34252
6081	53157	34244
6082	53166	34235
6083	53175	34226
6084	53183	34217
6085	53191	34208
6086	53200	34199
6087	53208	34190
6088	53218	34182
6089	53227	34174
6090	53236	34165
6091	53245	34156
6092	53254	34148
6093	53262	34138
6094	53271	34130
6095	53278	34120
6096	53287	34112
6097	53296	34103
6098	53304	34094
6099	53314	34086
6100	53323	34077
6101	53333	34069
6102	53340	34059
6103	53348	34050
6104	53358	34042
6105	53366	34033
6106	53375	34025
6107	53385	34017
6108	53393	34008
6109	53402	33999
6110	53410	33990
6111	53418	33981
6112	53427	33972
6113	53434	33962
6114	53442	33953
6115	53451	33944
6116	53460	33935
6117	53469	33927
6118	53478	33918
6119	53486	33909
6120	53495	33901
6121	53503	33892
6122	53512	33883
6123	53521	33875
6124	53530	33866
6125	53539	33857
6126	53547	33848
6127	53556	33839
6128	53565	33831
6129	53574	33822
6130	53583	33814
6131	53593	33805
6132	53602	33797
6133	53612	33789
6134	53621	33780
6135	53629	33771
6136	53638	33763
6137	53647	33754
6138	53654	33745
6139	53662	33735
6140	53671	33726
6141	53680	33718
6142	53689	33710
6143	53698	33701
6144	53708	33693
6145	53717	33684
6146	53725	33675
6147	53734	33667
6148	53742	33658
6149	53751	33649
6150	53760	33640
6151	53768	33631
6152	53777	33623
6153	53787	33614
6154	53795	33605
6155	53803	33596
6156	53811	33587
6157	53820	33578
6158	53829	33570
6159	53838	33561
6160	53847	33553
6161	53855	33544
6162	53865	33535
6163	53874	33527
6164	53882	33517
6165	53891	33509
6166	53900	33501
6167	53908	33491
6168	53918	33483
6169	53926	33474
6170	53934	33465
6171	53942	33456
6172	53951	33447
6173	53960	33438
6174	53969	33430
6175	53977	33421
6176	53986	33413
6177	53995	33404
6178	54003	33395
6179	54012	33386
6180	54020	33377
6181	54030	33369
6182	54039	33360
6183	54048	33352
6184	54056	33343
6185	54065	33334
6186	54074	33325
6187	54082	33316
6188	54091	33307
6189	54100	33299
6190	54108	33290
6191	54117	33281
6192	54126	33272
6193	54134	33263
6194	54141	33254
6195	54150	33245
6196	54159	33236
6197	54168	33227
6198	54177	33219
6199	54186	33211
6200	54194	33202
6201	54202	33192
6202	54211	33184
6203	54220	33175
6204	54229	33167
6205	54237	33157
6206	54246	33149
6207	54254	33139
6208	54263	33131
6209	54272	33122
6210	54281	33114
6211	54289	33105
6212	54298	33096
6213	54307	33087
6214	54315	33078
6215	54324	33070
6216	54333	33061
6217	54341	33052
6218	54350	33043
6219	54358	33034
6220	54366	33025
6221	54374	33016
6222	54383	33007
6223	54392	32998
6224	54400	32990
6225	54409	32981
6226	54417	32972
6227	54426	32963
6228	54435	32954
6229	54443	32945
6230	54452	32937
6231	54461	32928
6232	54470	32919
6233	54478	32911
6234	54488	32902
6235	54497	32894
6236	54506	32885
6237	54515	32877
6238	54523	32867
6239	54531	32858
6240	54539	32849
6241	54547	32840
6242	54556	32831
6243	54564	32822
6244	54573	32814
6245	54581	32804
6246	54589	32795
6247	54599	32787
6248	54608	32778
6249	54616	32769
6250	54625	32761
6251	54633	32752
6252	54642	32743
6253	54651	32734
6254	54660	32726
6255	54669	32717
6256	54677	32708
6257	54686	32699
6258	54694	32691
6259	54703	32682
6260	54712	32673
6261	54721	32664
6262	54729	32656
6263	54738	32647
6264	54746	32638
6265	54754	32629
6266	54763	32620
6267	54772	32611
6268	54781	32603
6269	54790	32594
6270	54800	32586
6271	54808	32577
6272	54818	32569
6273	54826	32560
6274	54833	32550
6275	54842	32541
6276	54851	32533
6277	54860	32524
6278	54869	32516
6279	54878	32507
6280	54886	32498
6281	54895	32489
6282	54904	32481
6283	54914	32473
6284	54923	32464
6285	54933	32456
6286	54942	32447
6287	54951	32439
6288	54959	32430
6289	54968	32421
6290	54976	32412
6291	54985	32403
6292	54994	32395
6293	55003	32386
6294	55012	32378
6295	55021	32369
6296	55029	32360
6297	55038	32351
6298	55047	32343
6299	55055	32334
6300	55063	32325
6301	55072	32316
6302	55081	32308
6303	55089	32298
6304	55098	32289
6305	55107	32281
6306	55116	32272
6307	55124	32263
6308	55133	32255
6309	55141	32246
6310	55150	32237
6311	55157	32227
6312	55165	32218
6313	55174	32209
6314	55182	32200
6315	55191	32192
6316	55199	32182
6317	55208	32174
6318	55217	32165
6319	55225	32156
6320	55233	32147
6321	55241	32138
6322	55251	32130
6323	55259	32121
6324	55268	32112
6325	55276	32103
6326	55285	32094
6327	55294	32086
6328	55304	32078
6329	55313	32069
6330	55321	32060
6331	55329	32051
6332	55338	32042
